{region},{label},{time_to_uninstall},{hardware_name},{is_organic},{referral_time},{random_user_id},{network_type},{store},{device_type},{app_version},{time_spent},{created_at},{country},{time_to_reinstall},{timezone},{platform},{os_name},{environment}
,,,,0,,6962d07fbc2cdfc7f649ca26b20d44725bf9f194,,Unknown,Unknown,2.3.1,,1719842573,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842591,,,UTC+0000,Unknown,Unknown,
,,,,,,,,Unknown,Unknown,,,1719842561,ru,,UTC+0000,Unknown,android,
,,,,0,,6206fa6dca13fe731b39c41a0a474538142c7a5c,,Unknown,Unknown,240627199,,1719842591,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842590,ru,,UTC+0000,Unknown,android,
us,,,,0,,b8a31398dbde2e757c6277c5c152954a4183cec6,,Unknown,Unknown,240627199,,1719842557,ua,,UTC+0300,mobile_app,ios,production
,,,,0,,abe59187a11648ddf5881d3755d2a41141f971da,,Unknown,Unknown,2.3.1,,1719842592,by,,UTC+0300,Unknown,android,production
,,,,0,,cc401e3d96836edbb59bd5e3490719405c4a89de,,Unknown,Unknown,2.3.1,,1719842541,ua,,UTC+0300,Unknown,android,production
,,,,0,,16d2a8aab2b04d18859fb6962755f48fc672f950,,Unknown,Unknown,2.3.1,,1719842592,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842594,ru,,UTC+0000,Unknown,android,
,,,,0,,6bae38a78066cbca7b78f5fa0d87c9f06ea65413,,Unknown,Unknown,2.3.1,,1719842582,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842586,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842592,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842604,ua,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842606,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842567,ru,,UTC+0000,Unknown,ios,
,,,,0,,16d2a8aab2b04d18859fb6962755f48fc672f950,,Unknown,Unknown,2.3.1,,1719842533,ru,,UTC+0300,Unknown,android,production
,,,,0,,df6d913207233ae805801569df86d7879017185b,,Unknown,Unknown,2.3.1,,1719842585,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842601,ua,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842606,es,,UTC+0000,Unknown,android,
,,,,0,,6bae38a78066cbca7b78f5fa0d87c9f06ea65413,,Unknown,Unknown,2.3.1,,1719842601,ru,,UTC+0300,Unknown,android,production
,,,,0,,6206fa6dca13fe731b39c41a0a474538142c7a5c,,Unknown,Unknown,240627199,,1719842573,ru,,UTC+0300,Unknown,ios,production
,,,,0,,cc401e3d96836edbb59bd5e3490719405c4a89de,,Unknown,Unknown,2.3.1,,1719842612,ua,,UTC+0300,Unknown,android,production
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842590,ru,,UTC+0300,Unknown,ios,production
,,,,0,,82c96ac8b6a081d729fb81796c403f7eb1244c03,,Unknown,Unknown,2.3.1,,1719842581,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842555,th,,UTC+0000,Unknown,android,
,,,,0,,2eb22bda58da52abd8879eeb7ab1e2528c8ede32,,Unknown,Unknown,240627199,,1719842612,tr,,UTC+0300,Unknown,ios,production
,,,,0,,4ffb687c0f07edb96cc2ad5d0fbb9013efa4814d,,Unknown,Unknown,2.3.1,,1719842558,ru,,UTC+0600,Unknown,android,production
,,,,0,,16d2a8aab2b04d18859fb6962755f48fc672f950,,Unknown,Unknown,2.3.1,,1719842559,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842617,ru,,UTC+0000,Unknown,android,
,,,,0,,e9c16552097a6845f4a134cd8ad5f87bc465ec4e,,Unknown,Unknown,2.3.0,,1719842561,ua,,UTC+0300,Unknown,android,production
,,,,0,,218904bc92c8c13a79c2d280a1b1a60d93db406c,,Unknown,Unknown,2.3.1,,1719842592,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842611,cz,,UTC+0000,Unknown,android,
,,,,0,,8915408e8462e41fa05e70f22809de56973cee5e,,Unknown,Unknown,2.3.1,,1719842585,ru,,UTC+0300,Unknown,android,production
,,,,0,,16d2a8aab2b04d18859fb6962755f48fc672f950,,Unknown,Unknown,2.3.1,,1719842616,ru,,UTC+0300,Unknown,android,production
,,,,0,,ebf5cc458b6e749645fd6a1443c954a4726247e1,,Unknown,Unknown,2.3.1,,1719842615,ru,,UTC+0500,Unknown,android,production
,,,,0,,cc401e3d96836edbb59bd5e3490719405c4a89de,,Unknown,Unknown,2.3.1,,1719842626,ua,,UTC+0300,Unknown,android,production
,,,,0,,6bae38a78066cbca7b78f5fa0d87c9f06ea65413,,Unknown,Unknown,2.3.1,,1719842619,ru,,UTC+0300,Unknown,android,production
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842623,ru,,UTC+0300,Unknown,ios,production
,,,,0,,6962d07fbc2cdfc7f649ca26b20d44725bf9f194,,Unknown,Unknown,2.3.1,,1719842587,ru,,UTC+0300,Unknown,android,production
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842624,ru,,UTC+0300,Unknown,ios,production
,,,,0,,55a3cf3d700e2b1d4e3eae323f361f0b93cd9a5a,,Unknown,Unknown,2.3.1,,1719842570,ru,,UTC+0400,Unknown,android,production
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842592,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842621,ru,,UTC+0000,Unknown,android,
,,,,0,,aac10c581f59053b80c80ec384ee4e681c142783,,Unknown,Unknown,2.3.1,,1719842581,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842621,jp,,UTC+0000,Unknown,android,
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842605,ru,,UTC+0300,Unknown,ios,production
,,,,0,,16d2a8aab2b04d18859fb6962755f48fc672f950,,Unknown,Unknown,2.3.1,,1719842607,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842626,ua,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842600,ru,,UTC+0000,Unknown,ios,
,,,,,,,,Unknown,Unknown,,,1719842573,ua,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842579,ua,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842631,ru,,UTC+0000,Unknown,android,
,,,,0,,16d2a8aab2b04d18859fb6962755f48fc672f950,,Unknown,Unknown,2.3.1,,1719842565,ru,,UTC+0300,Unknown,android,production
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842608,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842590,es,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842634,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842614,ru,,UTC+0000,Unknown,android,
,,,,0,,abe59187a11648ddf5881d3755d2a41141f971da,,Unknown,Unknown,2.3.1,,1719842615,by,,UTC+0300,Unknown,android,production
,,,,0,,4ffb687c0f07edb96cc2ad5d0fbb9013efa4814d,,Unknown,Unknown,2.3.1,,1719842593,ru,,UTC+0600,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842594,pl,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842595,ru,,UTC+0000,Unknown,android,
,,,,0,,16d2a8aab2b04d18859fb6962755f48fc672f950,,Unknown,Unknown,2.3.1,,1719842634,ru,,UTC+0300,Unknown,android,production
,,,,0,,6962d07fbc2cdfc7f649ca26b20d44725bf9f194,,Unknown,Unknown,2.3.1,,1719842623,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842619,kr,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842635,hu,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842599,be,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842636,ru,,UTC+0000,Unknown,android,
,,,,0,,6206fa6dca13fe731b39c41a0a474538142c7a5c,,Unknown,Unknown,240627199,,1719842636,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842636,,,UTC+0000,Unknown,Unknown,
,,,,,,,,Unknown,Unknown,,,1719842629,ru,,UTC+0000,Unknown,ios,
,,,,0,,55a3cf3d700e2b1d4e3eae323f361f0b93cd9a5a,,Unknown,Unknown,2.3.1,,1719842608,ru,,UTC+0400,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842637,es,,UTC+0000,Unknown,android,
,,,,0,,aac10c581f59053b80c80ec384ee4e681c142783,,Unknown,Unknown,2.3.1,,1719842638,ru,,UTC+0300,Unknown,android,production
,,,,0,,82c96ac8b6a081d729fb81796c403f7eb1244c03,,Unknown,Unknown,2.3.1,,1719842586,ua,,UTC+0300,Unknown,android,production
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842639,ru,,UTC+0300,Unknown,ios,production
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842639,ru,,UTC+0300,Unknown,ios,production
,,,,0,,6962d07fbc2cdfc7f649ca26b20d44725bf9f194,,Unknown,Unknown,2.3.1,,1719842639,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842640,ru,,UTC+0000,Unknown,android,
,,,,0,,cc401e3d96836edbb59bd5e3490719405c4a89de,,Unknown,Unknown,2.3.1,,1719842633,ua,,UTC+0300,Unknown,android,production
,,,,0,,4ffb687c0f07edb96cc2ad5d0fbb9013efa4814d,,Unknown,Unknown,2.3.1,,1719842641,ru,,UTC+0600,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842641,ru,,UTC+0000,Unknown,ios,
,,,,,,,,Unknown,Unknown,,,1719842628,ru,,UTC+0000,Unknown,ios,
,,,,,,,,Unknown,Unknown,,,1719842643,ru,,UTC+0000,Unknown,android,
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842644,ru,,UTC+0300,Unknown,ios,production
,,,,0,,2eb22bda58da52abd8879eeb7ab1e2528c8ede32,,Unknown,Unknown,240627199,,1719842636,tr,,UTC+0300,Unknown,ios,production
,,,,0,,218904bc92c8c13a79c2d280a1b1a60d93db406c,,Unknown,Unknown,2.3.1,,1719842645,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842640,by,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842642,ua,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842646,ch,,UTC+0000,Unknown,android,
,,,,0,,e9c16552097a6845f4a134cd8ad5f87bc465ec4e,,Unknown,Unknown,2.3.0,,1719842647,ua,,UTC+0300,Unknown,android,production
,,,,0,,ebf5cc458b6e749645fd6a1443c954a4726247e1,,Unknown,Unknown,2.3.1,,1719842646,ru,,UTC+0500,Unknown,android,production
,,,,0,,55a3cf3d700e2b1d4e3eae323f361f0b93cd9a5a,,Unknown,Unknown,2.3.1,,1719842647,ru,,UTC+0400,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842649,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842649,ro,,UTC+0000,Unknown,android,
,,,,0,,8915408e8462e41fa05e70f22809de56973cee5e,,Unknown,Unknown,2.3.1,,1719842650,ru,,UTC+0300,Unknown,android,production
,,,,0,,2eb22bda58da52abd8879eeb7ab1e2528c8ede32,,Unknown,Unknown,240627199,,1719842651,tr,,UTC+0300,Unknown,ios,production
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842651,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842651,by,,UTC+0000,Unknown,android,
,,,,0,,6bae38a78066cbca7b78f5fa0d87c9f06ea65413,,Unknown,Unknown,2.3.1,,1719842638,ru,,UTC+0300,Unknown,android,production
,,,,0,,6bae38a78066cbca7b78f5fa0d87c9f06ea65413,,Unknown,Unknown,2.3.1,,1719842649,ru,,UTC+0300,Unknown,android,production
,,,,0,,16d2a8aab2b04d18859fb6962755f48fc672f950,,Unknown,Unknown,2.3.1,,1719842652,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842654,il,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842654,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842654,fi,,UTC+0000,Unknown,ios,
,,,,,,,,Unknown,Unknown,,,1719842655,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842655,kr,,UTC+0000,Unknown,android,
,,,,0,,abe59187a11648ddf5881d3755d2a41141f971da,,Unknown,Unknown,2.3.1,,1719842625,by,,UTC+0300,Unknown,android,production
,,,,0,,cc401e3d96836edbb59bd5e3490719405c4a89de,,Unknown,Unknown,2.3.1,,1719842655,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842656,ua,,UTC+0000,Unknown,android,
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842658,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842658,ru,,UTC+0000,Unknown,ios,
,,,,,,,,Unknown,Unknown,,,1719842659,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842660,ru,,UTC+0000,Unknown,android,
,,,,0,,82c96ac8b6a081d729fb81796c403f7eb1244c03,,Unknown,Unknown,2.3.1,,1719842646,ua,,UTC+0300,Unknown,android,production
,,,,1,,98895e8c82349c67c3471e378ccd8ef5957cb1d9,,Unknown,Unknown,2.2.2,,1717146721,ru,,UTC+0800,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842662,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842663,de,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842664,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842664,il,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842664,ua,,UTC+0000,Unknown,android,
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842666,ru,,UTC+0300,Unknown,ios,production
,,,,0,,848d2aef57a4f2d725b49608fe8a024e698c7045,,Unknown,Unknown,2.3.1,,1719842665,ua,,UTC+0300,Unknown,android,production
,,,,0,,6962d07fbc2cdfc7f649ca26b20d44725bf9f194,,Unknown,Unknown,2.3.1,,1719842654,ru,,UTC+0300,Unknown,android,production
,,,,0,,2eb22bda58da52abd8879eeb7ab1e2528c8ede32,,Unknown,Unknown,240627199,,1719842668,tr,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842669,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842670,ru,,UTC+0000,Unknown,android,
,,,,0,,cc401e3d96836edbb59bd5e3490719405c4a89de,,Unknown,Unknown,2.3.1,,1719842670,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842671,ru,,UTC+0000,Unknown,android,
,,,,0,,6962d07fbc2cdfc7f649ca26b20d44725bf9f194,,Unknown,Unknown,2.3.1,,1719842671,ru,,UTC+0300,Unknown,android,production
,,,,0,,218904bc92c8c13a79c2d280a1b1a60d93db406c,,Unknown,Unknown,2.3.1,,1719842657,ru,,UTC+0300,Unknown,android,production
,,,,0,,abe59187a11648ddf5881d3755d2a41141f971da,,Unknown,Unknown,2.3.1,,1719842670,by,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842672,ua,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842673,us,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842673,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842674,ru,,UTC+0000,Unknown,android,
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842677,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842677,,,UTC+0000,Unknown,Unknown,
,,,,0,,6206fa6dca13fe731b39c41a0a474538142c7a5c,,Unknown,Unknown,240627199,,1719842677,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842681,ru,,UTC+0000,Unknown,android,
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842681,ru,,UTC+0300,Unknown,ios,production
,,,,0,,2eb22bda58da52abd8879eeb7ab1e2528c8ede32,,Unknown,Unknown,240627199,,1719842683,tr,,UTC+0300,Unknown,ios,production
,,,,0,,df6d913207233ae805801569df86d7879017185b,,Unknown,Unknown,2.3.1,,1719842670,ua,,UTC+0300,Unknown,android,production
,,,,0,,16d2a8aab2b04d18859fb6962755f48fc672f950,,Unknown,Unknown,2.3.1,,1719842684,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842684,hu,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842686,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842687,ua,,UTC+0000,Unknown,android,
,,,,0,,aac10c581f59053b80c80ec384ee4e681c142783,,Unknown,Unknown,2.3.1,,1719842688,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842689,es,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842689,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842690,ru,,UTC+0000,Unknown,android,
,,,,0,,6962d07fbc2cdfc7f649ca26b20d44725bf9f194,,Unknown,Unknown,2.3.1,,1719842690,ru,,UTC+0300,Unknown,android,production
,,,,0,,55a3cf3d700e2b1d4e3eae323f361f0b93cd9a5a,,Unknown,Unknown,2.3.1,,1719842676,ru,,UTC+0400,Unknown,android,production
,,,,0,,2eb22bda58da52abd8879eeb7ab1e2528c8ede32,,Unknown,Unknown,240627199,,1719842693,tr,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842694,ua,,UTC+0000,Unknown,android,
ru,,,,1,,98895e8c82349c67c3471e378ccd8ef5957cb1d9,,Unknown,Unknown,2.3.1,,1719842650,ru,,UTC+0700,mobile_app,android,production
,,,,0,,4ffb687c0f07edb96cc2ad5d0fbb9013efa4814d,,Unknown,Unknown,2.3.1,,1719842694,ru,,UTC+0600,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842696,ru,,UTC+0000,Unknown,android,
,,,,0,,90995e29182ce2ee1fa94f39813b7c6b6f0835f1,,Unknown,Unknown,2.3.1,,1719842696,ru,,UTC+0300,Unknown,android,production
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842696,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842697,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842698,ru,,UTC+0000,Unknown,ios,
,,,,0,,abe59187a11648ddf5881d3755d2a41141f971da,,Unknown,Unknown,2.3.1,,1719842677,by,,UTC+0300,Unknown,android,production
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842699,ru,,UTC+0300,Unknown,ios,production
,,,,0,,16d2a8aab2b04d18859fb6962755f48fc672f950,,Unknown,Unknown,2.3.1,,1719842701,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842701,cz,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842701,ua,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842702,ru,,UTC+0000,Unknown,android,
,,,,0,,8f6b2e5bdb1f771058dbfa1701e3dc6f0ab41aab,,Unknown,Unknown,2.3.1,,1719842704,ru,,UTC+0300,Unknown,android,production
,,,,0,,218904bc92c8c13a79c2d280a1b1a60d93db406c,,Unknown,Unknown,2.3.1,,1719842704,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842706,ru,,UTC+0000,Unknown,android,
,,,,0,,55a3cf3d700e2b1d4e3eae323f361f0b93cd9a5a,,Unknown,Unknown,2.3.1,,1719842707,ru,,UTC+0400,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842707,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842708,hk,,UTC+0000,Unknown,ios,
,,,,,,,,Unknown,Unknown,,,1719842710,es,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842710,ru,,UTC+0000,Unknown,android,
,,,,0,,6206fa6dca13fe731b39c41a0a474538142c7a5c,,Unknown,Unknown,240627199,,1719842710,ru,,UTC+0300,Unknown,ios,production
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842711,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842712,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842712,my,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842713,es,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842714,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842715,ru,,UTC+0000,Unknown,ios,
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842715,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842715,by,,UTC+0000,Unknown,android,
,,,,0,,8915408e8462e41fa05e70f22809de56973cee5e,,Unknown,Unknown,2.3.1,,1719842657,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842718,ru,,UTC+0000,Unknown,android,
,,,,0,,8f6b2e5bdb1f771058dbfa1701e3dc6f0ab41aab,,Unknown,Unknown,2.3.1,,1719842719,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842719,nl,,UTC+0000,Unknown,android,
,,,,0,,55a3cf3d700e2b1d4e3eae323f361f0b93cd9a5a,,Unknown,Unknown,2.3.1,,1719842713,ru,,UTC+0400,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842721,es,,UTC+0000,Unknown,android,
,,,,0,,aac10c581f59053b80c80ec384ee4e681c142783,,Unknown,Unknown,2.3.1,,1719842721,ru,,UTC+0300,Unknown,android,production
,,,,0,,4ffb687c0f07edb96cc2ad5d0fbb9013efa4814d,,Unknown,Unknown,2.3.1,,1719842723,ru,,UTC+0600,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842724,ru,,UTC+0000,Unknown,android,
,,,,0,,6bae38a78066cbca7b78f5fa0d87c9f06ea65413,,Unknown,Unknown,2.3.1,,1719842690,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842724,by,,UTC+0000,Unknown,android,
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842725,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842725,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842727,bg,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842727,hu,,UTC+0000,Unknown,android,
,,,,1,,6416967750f29094d064bc45a29dac77604082f8,,Unknown,Unknown,2.3.1,,1719840551,ua,,UTC+0300,Unknown,android,production
,,,,0,,6bae38a78066cbca7b78f5fa0d87c9f06ea65413,,Unknown,Unknown,2.3.1,,1719842728,ru,,UTC+0300,Unknown,android,production
,,,,1,,6416967750f29094d064bc45a29dac77604082f8,,Unknown,Unknown,2.3.1,,1719842728,ua,,UTC+0300,Unknown,android,production
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842728,ru,,UTC+0300,Unknown,ios,production
,,,,0,,848d2aef57a4f2d725b49608fe8a024e698c7045,,Unknown,Unknown,2.3.1,,1719842728,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842729,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842729,bg,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842730,es,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842731,ru,,UTC+0000,Unknown,android,
,,,,0,,82c96ac8b6a081d729fb81796c403f7eb1244c03,,Unknown,Unknown,2.3.1,,1719842732,ua,,UTC+0300,Unknown,android,production
,,,,0,,cc401e3d96836edbb59bd5e3490719405c4a89de,,Unknown,Unknown,2.3.1,,1719842714,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842734,ru,,UTC+0000,Unknown,android,
,,,,0,,8f6b2e5bdb1f771058dbfa1701e3dc6f0ab41aab,,Unknown,Unknown,2.3.1,,1719842734,ru,,UTC+0300,Unknown,android,production
,,,,0,,16d2a8aab2b04d18859fb6962755f48fc672f950,,Unknown,Unknown,2.3.1,,1719842709,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842736,ru,,UTC+0000,Unknown,ios,
,,,,0,,8915408e8462e41fa05e70f22809de56973cee5e,,Unknown,Unknown,2.3.1,,1719842736,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842739,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842739,cz,,UTC+0000,Unknown,android,
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842740,ru,,UTC+0300,Unknown,ios,production
,,,,0,,cc401e3d96836edbb59bd5e3490719405c4a89de,,Unknown,Unknown,2.3.1,,1719842741,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842741,fr,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842744,it,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842745,,,UTC+0000,Unknown,Unknown,
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842745,ru,,UTC+0300,Unknown,ios,production
,,,,0,,6206fa6dca13fe731b39c41a0a474538142c7a5c,,Unknown,Unknown,240627199,,1719842745,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842746,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842746,ro,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842746,se,,UTC+0000,Unknown,ios,
